gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation,age,month,Age_class,N_transactions,online_orders,approved_orders,avg_price,avg_cost,profit,lastest_purchase_days_ago,Giant_Bicycles,Norco_Bicycles,OHM_Bicycles,Solex,Trek_Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high_class,low_class,medium_class,large_size,medium_size,small_size,earliest_purchase_days_ago,profit_class,frequency,recency,fav_brand
Male,97.0,Systems Administrator IV,Financial Services,Mass Customer,0.0,0.0,22.0,2705.0,NSW,5.0,46.0,1.0,2,4,2,4,1488.5525,1031.1575,1829.58,71,1,2,0,1,0,0,0,2,2,0,1,1,2,2,1,1,298,Silver,1,2,Norco_Bicycles
Female,42.0,Staff Scientist,Manufacturing,Mass Customer,0.0,0.0,18.0,3177.0,VIC,5.0,38.0,2.0,1,4,2,4,979.7175,671.48,1232.95,72,1,0,1,2,0,0,0,1,3,0,2,0,2,0,4,0,301,Bronze,1,2,Solex
Male,62.0,VP Quality Control,Retail,Mass Customer,0.0,0.0,16.0,2061.0,NSW,10.0,35.0,5.0,1,7,6,7,1369.4042857142854,807.2500000000001,3935.0799999999995,75,1,2,1,2,1,0,1,2,4,0,1,2,4,1,4,2,327,Platinum,4,2,Norco_Bicycles
Male,13.0,Professor,Financial Services,Mass Customer,0.0,1.0,18.0,4812.0,QLD,3.0,43.0,9.0,2,8,6,7,1021.1112499999999,468.55499999999995,4420.450000000001,93,1,1,2,0,2,2,0,3,5,0,2,1,5,1,6,1,295,Platinum,5,2,OHM_Bicycles
Male,97.0,Internal Auditor,Health,Affluent Customer,0.0,1.0,7.0,2010.0,NSW,11.0,34.0,11.0,1,3,1,3,1217.4266666666665,476.6633333333334,2222.29,45,1,0,0,0,1,1,0,0,2,1,1,0,2,1,2,0,254,Silver,1,3,Giant_Bicycles
Female,30.0,Engineer III,Financial Services,Mass Customer,0.0,0.0,13.0,2075.0,NSW,10.0,40.0,12.0,2,8,6,8,1263.9762500000002,694.1737499999999,4558.42,79,2,1,1,1,1,2,0,1,5,2,2,0,6,2,5,1,298,Diamond,5,2,Giant_Bicycles
Female,72.0,Software Engineer I,Manufacturing,Mass Customer,0.0,0.0,10.0,2233.0,NSW,9.0,66.0,9.0,4,4,1,4,1022.2275,520.27,2007.8300000000002,14,0,0,1,0,1,2,0,1,3,0,1,0,3,0,4,0,188,Silver,1,5,WeareA2B
Male,73.0,Business Systems Development Analyst,Manufacturing,Mass Customer,0.0,0.0,4.0,2470.0,NSW,3.0,41.0,12.0,2,9,8,9,1108.1944444444443,436.01777777777784,6049.59,27,0,0,2,3,2,2,0,2,7,0,1,2,6,1,7,1,346,Diamond,5,4,Solex
Male,87.0,Business Systems Development Analyst,Financial Services,High Net Worth,0.0,1.0,16.0,2171.0,NSW,9.0,46.0,6.0,2,5,1,5,823.9060000000002,400.30600000000004,2118.0,10,1,0,1,3,0,0,0,1,4,0,0,1,4,0,5,0,287,Silver,2,5,Solex
Female,15.0,Associate Professor,Manufacturing,Mass Customer,0.0,0.0,13.0,2548.0,NSW,7.0,61.0,5.0,4,7,4,7,1181.5757142857144,821.2642857142857,2522.1800000000003,78,2,0,2,1,1,1,0,3,4,0,1,0,6,1,5,1,302,Gold,4,2,Giant_Bicycles
Male,78.0,Operator,Manufacturing,Mass Customer,0.0,1.0,10.0,2159.0,NSW,11.0,45.0,3.0,2,6,4,6,873.44,524.2366666666667,2095.22,93,0,2,1,2,0,1,0,0,5,1,2,2,2,0,6,0,329,Silver,3,2,Norco_Bicycles
Male,49.0,Tax Accountant,Retail,High Net Worth,0.0,0.0,3.0,4509.0,QLD,7.0,30.0,2.0,1,4,2,4,1169.0049999999999,680.06,1955.7800000000002,38,1,0,0,3,0,0,0,0,4,0,2,0,2,1,3,0,236,Silver,1,3,Solex
Female,35.0,Desktop Support Technician,Manufacturing,Mass Customer,0.0,0.0,16.0,3184.0,VIC,9.0,50.0,12.0,3,3,3,3,762.9466666666667,500.1133333333334,788.5,49,0,0,0,3,0,0,0,0,3,0,1,0,2,2,1,0,215,Bronze,1,3,Solex
Female,27.0,Teacher,Financial Services,Mass Customer,0.0,1.0,13.0,3260.0,VIC,1.0,32.0,7.0,1,8,1,8,1186.7324999999998,475.42625000000004,5690.45,64,1,0,4,1,2,0,1,0,6,1,2,2,4,2,6,0,303,Diamond,5,2,OHM_Bicycles
Female,49.0,Business Systems Development Analyst,Manufacturing,Affluent Customer,0.0,1.0,11.0,2099.0,NSW,11.0,46.0,6.0,2,5,3,5,1180.778,472.438,3541.7000000000003,134,1,0,0,3,1,0,0,1,3,1,0,1,4,1,4,0,313,Platinum,2,1,Solex
Male,98.0,Director of Sales,Health,Mass Customer,0.0,0.0,7.0,4216.0,QLD,7.0,43.0,8.0,2,5,4,5,1020.8860000000001,438.32399999999996,2912.81,52,1,1,1,1,0,1,0,0,4,1,2,0,3,0,5,0,303,Gold,2,3,Giant_Bicycles
Female,34.0,Human Resources Assistant I,Property,Mass Customer,0.0,0.0,15.0,2138.0,NSW,8.0,57.0,9.0,3,4,2,4,1011.6550000000001,348.63750000000005,2652.07,92,0,0,0,0,1,3,1,0,1,2,0,2,2,1,3,0,337,Gold,1,2,WeareA2B
Female,86.0,Technical Writer,Financial Services,High Net Worth,0.0,0.0,12.0,2534.0,NSW,9.0,40.0,7.0,2,5,1,5,796.7220000000001,355.07399999999996,2208.2400000000002,38,1,2,1,0,0,1,0,1,3,1,2,1,2,3,2,0,289,Silver,2,3,Norco_Bicycles
Male,15.0,Geologist III,Manufacturing,Affluent Customer,0.0,0.0,7.0,4565.0,QLD,7.0,26.0,6.0,0,7,3,7,1009.4828571428573,509.7528571428572,3498.1099999999997,5,2,1,0,1,2,1,1,1,4,1,0,1,6,3,3,1,358,Platinum,4,5,Giant_Bicycles
Male,10.0,Tax Accountant,Financial Services,Mass Customer,0.0,1.0,13.0,2032.0,NSW,8.0,41.0,9.0,2,3,2,3,1126.5966666666666,744.9166666666666,1145.04,19,0,1,0,0,1,1,0,1,2,0,0,0,3,1,1,1,361,Bronze,1,4,Norco_Bicycles
Female,76.0,Data Coordiator,Manufacturing,Affluent Customer,0.0,0.0,4.0,4812.0,QLD,5.0,42.0,3.0,2,9,5,9,1000.8077777777778,470.09333333333336,4776.43,64,3,1,2,3,0,0,0,2,5,2,0,4,5,2,4,3,231,Diamond,5,2,Giant_Bicycles
Male,37.0,Professor,Manufacturing,High Net Worth,0.0,0.0,2.0,2034.0,NSW,10.0,20.0,1.0,0,3,1,3,1885.5633333333335,721.0666666666666,3493.49,178,1,0,0,1,0,1,0,0,2,1,0,0,3,2,1,0,339,Platinum,1,1,Giant_Bicycles
Female,42.0,Business Systems Development Analyst,Manufacturing,High Net Worth,0.0,0.0,8.0,4218.0,QLD,10.0,55.0,8.0,3,5,2,5,1020.3079999999998,321.476,3494.1600000000003,67,1,2,1,0,0,1,0,2,3,0,0,1,4,1,4,0,333,Platinum,2,2,Norco_Bicycles
Female,48.0,General Manager,Financial Services,Affluent Customer,0.0,1.0,11.0,2102.0,NSW,11.0,56.0,9.0,3,6,3,6,1453.4033333333334,539.57,5483.0,50,1,0,1,1,3,0,0,0,6,0,2,0,4,3,3,0,346,Diamond,3,3,Trek_Bicycles
Male,50.0,Business Systems Development Analyst,Retail,High Net Worth,0.0,0.0,13.0,2021.0,NSW,12.0,47.0,2.0,2,6,3,6,1504.6183333333336,531.415,5839.22,42,1,0,2,1,1,1,0,0,5,1,0,2,4,2,3,1,336,Diamond,3,3,OHM_Bicycles
Male,84.0,Help Desk Operator,Financial Services,Mass Customer,0.0,1.0,1.0,3977.0,VIC,5.0,25.0,6.0,0,8,5,8,1382.82625,571.5387499999999,6490.299999999999,37,1,2,2,1,2,0,0,1,6,1,2,0,6,3,5,0,347,Diamond,5,3,Norco_Bicycles
Female,69.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,0.0,0.0,19.0,2870.0,NSW,4.0,47.0,7.0,2,4,2,4,985.0675000000001,750.6125,937.8200000000002,60,1,0,0,0,2,1,0,0,4,0,1,0,3,0,2,2,358,Bronze,1,2,Trek_Bicycles
Male,90.0,Internal Auditor,Manufacturing,Mass Customer,0.0,0.0,2.0,2197.0,NSW,9.0,23.0,6.0,0,6,6,6,1577.9116666666669,761.9866666666667,4895.55,91,2,1,0,3,0,0,1,1,3,1,1,1,4,2,3,1,273,Diamond,3,2,Solex
Male,56.0,Nurse Practicioner,Manufacturing,Affluent Customer,0.0,1.0,8.0,4152.0,QLD,6.0,43.0,8.0,2,8,6,8,1284.15625,705.23375,4631.38,44,3,1,0,1,1,2,0,0,7,1,2,0,6,0,7,1,355,Diamond,5,3,Giant_Bicycles
Female,51.0,Assistant Professor,Manufacturing,Affluent Customer,0.0,1.0,13.0,2280.0,NSW,7.0,44.0,8.0,2,5,3,5,1534.878,763.92,3854.79,72,0,0,1,2,1,1,0,1,4,0,0,2,3,1,3,1,354,Platinum,2,2,Solex
Female,58.0,Civil Engineer,Manufacturing,High Net Worth,0.0,1.0,11.0,4217.0,QLD,10.0,40.0,10.0,2,6,1,6,1278.4516666666666,608.8416666666666,4017.66,5,0,1,0,3,0,2,0,2,4,0,1,0,5,0,5,1,358,Platinum,3,5,Solex
Male,23.0,Senior Developer,Manufacturing,Affluent Customer,0.0,0.0,9.0,2204.0,NSW,8.0,41.0,3.0,2,5,1,5,1314.132,527.906,3931.13,87,1,1,0,1,1,1,0,2,3,0,0,2,3,2,3,0,331,Platinum,2,2,Giant_Bicycles
Female,9.0,VP Marketing,Manufacturing,Mass Customer,0.0,0.0,5.0,3910.0,VIC,9.0,66.0,5.0,4,6,3,6,940.2116666666666,462.53000000000003,2866.0899999999997,53,1,0,1,4,0,0,0,1,5,0,1,0,5,2,4,0,235,Gold,3,3,Solex
Male,55.0,Senior Financial Analyst,Financial Services,Mass Customer,0.0,1.0,1.0,4116.0,QLD,9.0,20.0,3.0,0,3,1,3,1657.8466666666666,579.9233333333333,3233.7700000000004,171,0,0,0,1,1,1,0,1,2,0,0,1,2,0,2,1,337,Gold,1,1,Solex
Female,48.0,Software Engineer III,Financial Services,Affluent Customer,0.0,0.0,13.0,2315.0,NSW,7.0,46.0,1.0,2,8,4,8,1224.75375,651.98875,4582.12,36,1,2,1,1,2,1,0,2,5,1,2,0,6,2,6,0,346,Diamond,5,3,Norco_Bicycles
Female,46.0,Structural Analysis Engineer,Health,Mass Customer,0.0,0.0,3.0,2066.0,NSW,12.0,44.0,3.0,2,8,6,7,987.3637500000001,457.35375000000005,4240.08,71,0,2,0,1,2,3,0,1,7,0,2,1,5,1,7,0,345,Platinum,5,2,WeareA2B
Female,44.0,Nurse,Financial Services,High Net Worth,0.0,0.0,11.0,3146.0,VIC,11.0,59.0,2.0,3,7,6,7,1116.8485714285714,451.42142857142863,4657.99,14,2,1,1,0,1,2,0,2,4,1,2,1,4,2,5,0,309,Diamond,4,5,Giant_Bicycles
Male,91.0,Account Executive,Retail,Mass Customer,0.0,1.0,7.0,3185.0,VIC,9.0,45.0,5.0,2,6,4,6,1014.4716666666667,548.5066666666667,2795.7900000000004,86,0,0,1,3,2,0,0,1,5,0,1,1,4,3,2,1,332,Gold,3,2,Solex
Male,50.0,Marketing Manager,Health,High Net Worth,0.0,1.0,18.0,3618.0,VIC,1.0,56.0,2.0,3,5,3,5,1331.2419999999997,461.928,4346.57,115,2,1,0,0,2,0,0,2,3,0,0,1,4,3,1,1,271,Platinum,2,1,Giant_Bicycles
Female,56.0,Electrical Engineer,Manufacturing,High Net Worth,0.0,0.0,12.0,2093.0,NSW,10.0,42.0,8.0,2,10,5,10,1233.851,762.0080000000002,4718.43,5,1,5,1,3,0,0,1,4,4,1,3,2,5,4,3,3,349,Diamond,5,5,Norco_Bicycles
Male,90.0,Registered Nurse,Health,Affluent Customer,0.0,1.0,7.0,3071.0,VIC,10.0,28.0,5.0,0,8,4,8,983.7925,740.85375,1943.5099999999998,5,2,0,4,1,1,0,0,3,4,1,1,1,6,0,6,2,353,Silver,5,5,OHM_Bicycles
Female,44.0,Budget/Accounting Analyst III,Health,Affluent Customer,0.0,1.0,6.0,3127.0,VIC,12.0,45.0,11.0,2,7,3,7,629.1171428571428,407.19428571428574,1553.4599999999998,17,2,1,2,1,1,0,0,2,5,0,1,1,5,0,6,1,285,Bronze,4,4,Giant_Bicycles
Female,17.0,Compensation Analyst,Financial Services,Mass Customer,0.0,1.0,14.0,2287.0,NSW,6.0,56.0,12.0,3,7,4,7,912.88,545.7457142857144,2569.9399999999996,187,2,0,0,3,1,1,1,0,6,0,1,2,4,0,5,2,310,Gold,4,1,Solex
Female,41.0,Account Coordinator,IT,Mass Customer,0.0,0.0,10.0,4507.0,QLD,7.0,66.0,4.0,4,8,4,8,1062.4025000000001,362.53875,5598.91,112,0,3,1,2,0,2,0,1,7,0,1,2,5,0,8,0,248,Diamond,5,1,Norco_Bicycles
Female,36.0,Tax Accountant,Financial Services,Affluent Customer,0.0,0.0,9.0,2218.0,NSW,10.0,30.0,2.0,1,7,4,7,814.3700000000001,441.53285714285715,2609.86,2,2,0,1,1,2,1,0,1,6,0,1,0,6,2,5,0,182,Gold,4,5,Giant_Bicycles
Male,33.0,Statistician I,Retail,Affluent Customer,0.0,0.0,18.0,2450.0,NSW,9.0,51.0,4.0,3,2,1,2,962.2350000000001,389.53000000000003,1145.41,209,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,282,Bronze,1,1,Giant_Bicycles
Male,78.0,Business Systems Development Analyst,Health,Mass Customer,0.0,1.0,16.0,2087.0,NSW,11.0,54.0,6.0,3,5,1,5,986.7980000000001,417.0400000000001,2848.79,98,1,0,0,0,2,2,0,0,5,0,0,0,5,1,3,1,360,Gold,2,2,Trek_Bicycles
Male,65.0,Business Systems Development Analyst,Retail,High Net Worth,0.0,0.0,18.0,3000.0,VIC,7.0,63.0,10.0,4,4,2,4,1580.6025,829.975,3002.51,20,0,1,0,1,2,0,0,1,3,0,1,0,3,2,1,1,223,Gold,1,4,Trek_Bicycles
Female,23.0,Nurse,Financial Services,Mass Customer,0.0,1.0,1.0,2580.0,NSW,7.0,22.0,8.0,0,9,3,9,1495.6255555555554,882.612222222222,5517.120000000001,55,4,0,2,2,1,0,1,1,6,1,6,1,2,2,6,1,349,Diamond,5,3,Giant_Bicycles
Female,28.0,Nurse,Manufacturing,High Net Worth,0.0,1.0,13.0,2162.0,NSW,9.0,50.0,6.0,3,11,4,11,1194.010909090909,610.560909090909,6417.950000000001,42,1,2,3,1,2,2,1,3,6,1,1,4,6,2,7,2,356,Diamond,5,3,OHM_Bicycles
Female,79.0,Business Systems Development Analyst,Health,High Net Worth,0.0,0.0,18.0,2147.0,NSW,9.0,61.0,10.0,4,7,4,7,1527.9214285714286,554.4614285714285,6814.219999999999,126,1,0,0,1,3,2,0,2,4,1,1,0,6,3,3,1,342,Diamond,4,1,Trek_Bicycles
Male,85.0,Administrative Assistant IV,Manufacturing,Mass Customer,0.0,0.0,4.0,2780.0,NSW,8.0,43.0,12.0,2,10,5,10,967.0589999999999,666.266,3007.93,7,3,3,1,1,2,0,1,4,5,0,2,2,6,1,8,1,274,Gold,5,5,Giant_Bicycles
Female,62.0,Web Designer I,Financial Services,High Net Worth,0.0,1.0,14.0,4570.0,QLD,3.0,42.0,7.0,2,2,0,2,1934.6349999999998,604.85,2659.5699999999997,76,0,0,0,1,1,0,0,1,1,0,0,0,2,2,0,0,128,Gold,1,2,Solex
Male,26.0,Civil Engineer,Manufacturing,Mass Customer,0.0,0.0,1.0,2190.0,NSW,10.0,21.0,4.0,0,8,3,8,1039.74625,424.8025,4919.55,30,0,0,2,4,0,2,0,1,7,0,0,0,8,0,7,1,271,Diamond,5,4,Solex
Female,24.0,Assistant Media Planner,Entertainment,High Net Worth,0.0,0.0,15.0,2167.0,NSW,7.0,47.0,2.0,2,7,4,7,989.4300000000001,527.1457142857143,3235.99,9,0,1,2,2,1,1,0,0,6,1,1,1,5,3,3,1,278,Gold,4,5,OHM_Bicycles
Male,13.0,Staff Accountant I,Financial Services,Mass Customer,0.0,0.0,16.0,4405.0,QLD,1.0,41.0,12.0,2,7,4,7,942.1742857142856,399.3128571428571,3800.0299999999997,16,0,0,1,2,2,2,1,2,3,1,0,1,6,1,5,1,299,Platinum,4,4,Solex
Male,42.0,Media Manager III,Property,Mass Customer,0.0,1.0,15.0,2445.0,NSW,7.0,38.0,7.0,1,4,2,4,1441.0925,532.6899999999999,3633.61,10,2,0,0,0,0,2,0,1,2,1,0,0,4,1,2,1,178,Platinum,1,5,Giant_Bicycles
Male,37.0,Community Outreach Specialist,Retail,Mass Customer,0.0,1.0,11.0,3977.0,VIC,7.0,56.0,7.0,3,4,2,4,1235.19,714.3,2083.5600000000004,27,0,2,1,1,0,0,0,1,2,1,0,0,4,1,2,1,277,Silver,1,4,Norco_Bicycles
Female,45.0,Research Assistant I,Manufacturing,Affluent Customer,0.0,1.0,8.0,3810.0,VIC,6.0,49.0,3.0,2,4,3,4,850.9175,409.8,1764.47,84,1,0,1,2,0,0,0,1,3,0,1,1,2,0,4,0,342,Silver,1,2,Solex
Male,42.0,Account Coordinator,Property,Affluent Customer,0.0,1.0,4.0,2462.0,NSW,5.0,22.0,10.0,0,4,3,4,1065.9275,559.94,2023.9499999999998,41,0,2,0,1,0,1,0,2,2,0,1,1,2,2,2,0,330,Silver,1,3,Norco_Bicycles
Female,7.0,Budget/Accounting Analyst II,Retail,Mass Customer,0.0,1.0,12.0,2753.0,NSW,7.0,49.0,10.0,2,6,3,6,1553.6366666666665,824.4250000000001,4375.27,33,1,0,2,1,1,1,0,0,4,2,0,2,4,1,4,1,213,Platinum,3,4,OHM_Bicycles
Male,29.0,Assistant Media Planner,Entertainment,Affluent Customer,0.0,0.0,1.0,2567.0,NSW,7.0,19.0,5.0,0,4,3,4,1167.205,714.975,1808.92,173,1,2,0,1,0,0,0,0,4,0,1,0,3,0,3,1,351,Silver,1,1,Norco_Bicycles
Female,60.0,Engineer IV,Entertainment,High Net Worth,0.0,0.0,19.0,2000.0,NSW,9.0,44.0,8.0,2,6,3,5,1229.0416666666667,366.56166666666667,5174.88,44,1,0,1,1,1,2,0,1,3,2,0,1,5,2,4,0,316,Diamond,3,3,WeareA2B
Male,76.0,Senior Sales Associate,Retail,Mass Customer,0.0,0.0,10.0,2304.0,NSW,5.0,42.0,12.0,2,10,5,10,1051.454,571.996,4794.58,62,3,4,0,1,1,1,0,1,8,1,1,1,8,2,7,1,355,Diamond,5,2,Norco_Bicycles
Male,4.0,Software Engineer I,Financial Services,Mass Customer,0.0,1.0,2.0,2759.0,NSW,8.0,25.0,5.0,0,3,0,3,1179.8933333333334,891.0733333333334,866.46,27,1,1,0,0,1,0,0,2,1,0,1,1,1,0,2,1,304,Bronze,1,4,Giant_Bicycles
Male,18.0,Business Systems Development Analyst,Argiculture,Mass Customer,0.0,0.0,16.0,2113.0,NSW,9.0,55.0,9.0,3,4,2,4,1647.7150000000001,622.5675,4100.59,7,0,1,0,1,0,2,0,0,3,1,0,0,4,1,3,0,231,Platinum,1,5,WeareA2B
Female,47.0,Business Systems Development Analyst,Property,Mass Customer,0.0,1.0,12.0,2871.0,NSW,1.0,52.0,1.0,3,8,4,8,1290.1399999999999,830.265,3679.0,15,2,0,1,1,1,3,0,1,7,0,1,0,7,1,5,2,344,Platinum,5,4,WeareA2B
Male,85.0,Quality Engineer,Financial Services,High Net Worth,0.0,0.0,15.0,2034.0,NSW,12.0,40.0,7.0,2,3,2,3,871.4033333333333,605.31,798.28,189,2,0,0,0,0,1,0,1,2,0,1,1,1,0,3,0,339,Bronze,1,1,Giant_Bicycles
Male,45.0,Nurse,Retail,Mass Customer,0.0,0.0,14.0,3279.0,VIC,8.0,62.0,1.0,4,8,2,8,1347.65125,700.33125,5178.5599999999995,68,1,1,1,3,0,2,0,3,5,0,0,1,7,2,5,1,330,Diamond,5,2,Solex
Female,35.0,Nuclear Power Engineer,Manufacturing,High Net Worth,0.0,1.0,14.0,2000.0,NSW,10.0,47.0,1.0,2,3,2,3,1137.2566666666667,1001.27,407.9600000000001,30,0,2,0,0,1,0,0,0,3,0,1,1,1,0,1,2,338,Bronze,1,4,Norco_Bicycles
Female,28.0,Help Desk Operator,Retail,Mass Customer,0.0,1.0,11.0,2100.0,NSW,10.0,48.0,7.0,2,11,7,11,1263.2463636363634,243.00545454545457,11222.65,54,0,2,2,2,4,1,0,1,9,1,1,2,8,4,7,0,351,Diamond,5,3,Trek_Bicycles
Male,1.0,Budget/Accounting Analyst III,IT,Mass Customer,0.0,1.0,15.0,2100.0,NSW,11.0,44.0,2.0,2,9,3,9,1014.7944444444444,565.0999999999999,4047.25,83,1,2,0,2,3,1,0,1,8,0,0,1,8,2,5,2,341,Platinum,5,2,Trek_Bicycles
Female,70.0,Geologist IV,Entertainment,Mass Customer,0.0,1.0,10.0,4503.0,QLD,6.0,34.0,7.0,1,5,4,5,1451.1920000000002,715.948,3676.22,31,1,1,0,1,1,1,1,0,4,0,0,1,4,1,3,1,348,Platinum,2,4,Giant_Bicycles
Male,75.0,Computer Systems Analyst IV,Manufacturing,Affluent Customer,0.0,0.0,12.0,3147.0,VIC,10.0,42.0,8.0,2,11,6,11,1058.497272727273,672.4463636363638,4246.5599999999995,67,3,1,1,3,1,2,1,1,9,0,1,3,7,0,7,4,285,Platinum,5,2,Giant_Bicycles
Female,71.0,Software Test Engineer I,Manufacturing,Mass Customer,0.0,1.0,12.0,2031.0,NSW,12.0,44.0,3.0,2,7,6,7,876.0457142857143,495.8414285714286,2661.4300000000003,11,0,1,0,3,1,2,1,1,4,1,1,1,5,1,4,2,351,Gold,4,5,Solex
U,36.0,VP Accounting,Financial Services,High Net Worth,0.0,0.0,11.0,4106.0,QLD,5.0,35.5,5.5,1,2,0,2,1614.8200000000002,656.885,1915.8700000000001,20,0,0,0,0,0,2,0,0,1,1,0,0,2,0,2,0,300,Silver,1,4,WeareA2B
Female,53.0,Nurse,Manufacturing,Affluent Customer,0.0,0.0,18.0,4352.0,QLD,5.0,31.0,10.0,1,3,1,3,632.4,516.37,348.0899999999999,54,0,0,1,0,2,0,0,2,0,1,0,1,2,0,3,0,337,Bronze,1,3,Trek_Bicycles
Male,72.0,VP Sales,IT,Mass Customer,0.0,0.0,12.0,3141.0,VIC,7.0,43.0,9.0,2,2,1,2,848.62,44.985,1607.27,60,0,0,1,0,0,1,0,0,2,0,0,0,2,0,2,0,102,Silver,1,2,OHM_Bicycles
Male,20.0,Technical Writer,IT,High Net Worth,0.0,1.0,1.0,2135.0,NSW,12.0,20.0,6.0,0,6,3,6,861.3566666666667,611.2216666666667,1500.81,32,0,2,0,3,1,0,3,1,2,0,0,3,3,1,2,3,310,Bronze,3,4,Solex
Female,14.0,Sales Representative,Retail,Mass Customer,0.0,1.0,17.0,4701.0,QLD,1.0,48.0,10.0,2,5,4,5,997.5440000000001,594.8399999999999,2013.52,119,0,1,0,2,1,1,0,2,2,1,0,1,4,0,4,1,317,Silver,2,1,Solex
U,1.0,Physical Therapy Assistant,IT,High Net Worth,0.0,0.0,13.0,2770.0,NSW,7.0,45.5,7.5,2,8,4,7,997.1362500000001,506.51375,3924.98,12,1,2,1,4,0,0,0,0,8,0,1,2,5,2,5,1,359,Platinum,5,5,Solex
Male,60.0,Account Representative I,Manufacturing,Affluent Customer,0.0,0.0,1.0,4503.0,QLD,5.0,22.0,5.0,0,5,1,5,1220.4260000000002,343.456,4384.85,35,0,1,0,1,0,3,0,1,2,2,1,0,4,2,3,0,357,Platinum,2,3,WeareA2B
Male,7.0,Dental Hygienist,Health,Affluent Customer,0.0,1.0,20.0,2769.0,NSW,10.0,35.0,1.0,1,4,0,4,1658.3625,690.6225000000001,3870.96,129,0,1,1,0,1,1,0,1,3,0,1,0,3,1,3,0,362,Platinum,1,1,Norco_Bicycles
Female,33.0,Business Systems Development Analyst,IT,Affluent Customer,0.0,1.0,10.0,4213.0,QLD,8.0,25.0,8.0,0,6,1,6,948.1083333333335,548.9716666666666,2394.8200000000006,25,0,3,1,1,1,0,0,0,6,0,1,1,4,1,4,1,323,Silver,3,4,Norco_Bicycles
Male,10.0,Nuclear Power Engineer,Manufacturing,Mass Customer,0.0,1.0,10.0,2298.0,NSW,6.0,42.0,10.0,2,8,3,7,1265.24125,496.6625,6148.63,15,2,1,2,1,1,1,0,2,6,0,1,1,6,1,7,0,320,Diamond,5,4,Giant_Bicycles
Male,96.0,Biostatistician II,Manufacturing,Affluent Customer,0.0,1.0,15.0,2234.0,NSW,10.0,63.0,12.0,4,5,3,5,1435.328,371.346,5319.91,23,0,1,1,1,1,1,0,0,5,0,0,1,4,1,4,0,362,Diamond,2,4,Norco_Bicycles
Male,80.0,Food Chemist,Health,Affluent Customer,0.0,0.0,1.0,3931.0,VIC,8.0,26.0,1.0,0,9,7,9,1368.4444444444443,550.0577777777778,7365.4800000000005,3,1,0,2,1,3,2,0,1,7,1,3,0,6,3,6,0,361,Diamond,5,5,Trek_Bicycles
Female,83.0,Tax Accountant,Telecommunications,Mass Customer,0.0,0.0,13.0,2210.0,NSW,10.0,43.0,11.0,2,9,3,9,1100.5777777777778,488.9166666666667,5504.95,108,3,1,1,2,0,2,0,2,6,1,2,1,6,4,5,0,317,Diamond,5,1,Giant_Bicycles
Male,56.0,Nuclear Power Engineer,Manufacturing,Mass Customer,0.0,0.0,15.0,4012.0,QLD,3.0,54.0,6.0,3,6,2,6,1429.2250000000001,674.5683333333333,4527.9400000000005,157,0,1,0,3,0,2,0,1,4,1,1,0,5,2,3,1,355,Diamond,3,1,Solex
Female,80.0,Statistician III,Manufacturing,Mass Customer,0.0,1.0,10.0,3070.0,VIC,10.0,61.0,5.0,4,7,4,7,1293.1228571428571,701.3014285714287,4142.75,138,0,0,2,1,2,2,1,1,5,0,1,3,3,1,5,1,357,Platinum,4,1,OHM_Bicycles
Male,20.0,Recruiter,Manufacturing,Mass Customer,0.0,0.0,5.0,3911.0,VIC,5.0,29.0,12.0,0,3,2,3,1297.1666666666667,414.2166666666667,2648.85,182,0,0,1,0,1,1,0,1,2,0,0,1,2,0,3,0,205,Gold,1,1,OHM_Bicycles
Female,82.0,Business Systems Development Analyst,Manufacturing,Mass Customer,0.0,1.0,6.0,2190.0,NSW,9.0,57.0,2.0,3,5,1,5,770.796,504.97799999999995,1329.0900000000001,36,2,0,1,1,1,0,0,0,5,0,0,0,5,4,1,0,143,Bronze,2,3,Giant_Bicycles
Female,81.0,Professor,Argiculture,High Net Worth,0.0,1.0,11.0,4151.0,QLD,4.0,46.0,6.0,2,12,6,12,995.7066666666665,317.0458333333333,8143.930000000001,0,2,1,3,4,1,1,0,0,12,0,1,1,10,3,9,0,341,Diamond,5,5,Solex
Female,59.0,VP Marketing,Financial Services,High Net Worth,0.0,1.0,12.0,2770.0,NSW,7.0,44.0,12.0,2,5,3,5,1142.402,414.65200000000004,3638.75,8,1,1,1,1,0,1,0,1,4,0,0,2,3,0,5,0,306,Platinum,2,5,Giant_Bicycles
Female,53.0,Accountant IV,Property,Mass Customer,0.0,1.0,16.0,2460.0,NSW,2.0,43.0,12.0,2,9,5,9,1171.7822222222221,449.52666666666664,6500.299999999999,62,0,2,2,1,3,1,0,4,3,2,0,2,7,4,5,0,317,Diamond,5,2,Trek_Bicycles
Male,69.0,Environmental Tech,Health,Mass Customer,0.0,1.0,19.0,2756.0,NSW,8.0,64.0,8.0,4,5,3,5,1484.646,1077.242,2037.02,164,0,1,1,1,2,0,1,3,1,0,0,3,2,0,1,4,346,Silver,2,1,Trek_Bicycles
